0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000069e-02 -1.610666767022909562e+00
2.500000000000000486e-02 -2.608207065633080912e+00
3.750000000000001249e-02 -3.672230489061877101e+00
4.583333333333334397e-02 -3.987804511204891877e+00
5.833333333333335508e-02 -3.902135346406161442e+00
7.083333333333334536e-02 -4.251924407812801121e+00
8.333333333333335646e-02 -4.227186072476738055e+00
9.166666666666668795e-02 -4.562566554695895782e+00
1.041666666666666990e-01 -5.503028566822237622e+00
1.166666666666667102e-01 -5.895286448251926714e+00
1.250000000000000278e-01 -6.207418543414222611e+00
1.375000000000000389e-01 -6.723076858897008456e+00
1.500000000000000500e-01 -6.334806852118798126e+00
1.625000000000000333e-01 -5.966100094305158308e+00
1.708333333333333925e-01 -5.331377447417642301e+00
1.833333333333333759e-01 -3.995067185358063711e+00
1.958333333333333870e-01 -3.334545884489296785e+00
2.083333333333333981e-01 -2.314299616189464448e+00
2.166666666666667296e-01 -1.875039495385522059e+00
2.291666666666667407e-01 -1.493491440913957913e+00
2.416666666666667518e-01 -1.900902659083737012e+00
2.500000000000000555e-01 -2.199179000362053937e+00
2.625000000000000111e-01 -2.243709890588530875e+00
2.749999999999999112e-01 -1.178910808299929780e+00
2.874999999999998113e-01 -5.871938376979990437e-01
2.958333333333331150e-01 -9.442261505220971018e-02
3.083333333333330151e-01 5.922060149311626498e-01
3.208333333333329707e-01 1.104234644761261513e-01
3.333333333333328707e-01 -3.921592423887885204e-01
3.416666666666661745e-01 -9.885470405910929959e-01
3.541666666666660745e-01 -1.902152099571056798e+00
3.666666666666660301e-01 -1.950871839305321931e+00
3.791666666666659302e-01 -2.142683788977448600e+00
3.874999999999992339e-01 -1.784967382055008933e+00
3.999999999999991340e-01 -7.147367328652136642e-01
4.124999999999990896e-01 -3.708709023748108513e-01
4.208333333333323378e-01 -2.423872280551264136e-01
4.333333333333322934e-01 -1.962460773569992545e-01
4.458333333333321935e-01 -9.955772622618522805e-01
4.583333333333321491e-01 -1.235220967049226903e+00
4.666666666666653973e-01 -1.473898429817691591e+00
4.791666666666653529e-01 -1.765417235781233440e+00
4.916666666666653085e-01 -9.877518617327700756e-01
5.041666666666652086e-01 -5.004005305632048817e-01
5.124999999999985123e-01 -1.195074825814978758e-01
5.249999999999984679e-01 4.121809076879133227e-01
5.374999999999984235e-01 1.202792405450334029e-01
5.458333333333316162e-01 -3.158828286466026231e-02
5.583333333333315718e-01 -1.711220210004739950e-01
5.708333333333315274e-01 -8.680825681252014592e-01
5.833333333333314830e-01 -7.452784494180678676e-01
5.916666666666646757e-01 -6.535510458634763431e-01
6.041666666666646313e-01 -6.204896364407657128e-01
6.166666666666645868e-01 1.917816758947277558e-02
6.291666666666644314e-01 4.429166898210608327e-02
6.374999999999977351e-01 1.109680579051278981e-01
6.499999999999976907e-01 1.887114341982447374e-01
6.624999999999976463e-01 -4.895247369320057107e-01
6.708333333333309501e-01 -7.285931042681678127e-01
6.833333333333307946e-01 -5.867916401459406517e-01
6.958333333333307502e-01 -6.829988267065171259e-01
7.083333333333307058e-01 -5.804910945796150357e-02
7.166666666666640095e-01 1.984727367806267961e-01
7.291666666666638541e-01 2.161250711439728911e-01
7.416666666666638097e-01 5.348737416979800763e-01
7.541666666666637653e-01 4.565505179178384193e-02
7.624999999999969580e-01 -1.417478235927755181e-01
7.749999999999969136e-01 -6.686277855474855036e-02
7.874999999999968692e-01 -4.148276499387487104e-01
7.958333333333301729e-01 -3.747953521063456805e-01
8.083333333333300175e-01 1.336045644217172812e-01
