0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000069e-02 -1.924361578917862525e-01
2.500000000000000486e-02 -7.725163045982776922e-01
3.437500000000000971e-02 -1.433278454279464098e+00
4.687500000000001388e-02 -2.484719211582198106e+00
5.937500000000001804e-02 -3.690848573563783042e+00
6.875000000000000555e-02 -4.642789217026886739e+00
8.124999999999998890e-02 -5.963098791286562950e+00
9.374999999999995837e-02 -7.340627617412228467e+00
1.031249999999999389e-01 -8.406896865826826826e+00
1.156249999999999223e-01 -9.795591989365332708e+00
1.281249999999999334e-01 -1.120241717691351191e+01
1.374999999999999556e-01 -1.224396672672519237e+01
1.499999999999999944e-01 -1.360439631521316706e+01
1.593750000000000167e-01 -1.460978271074864843e+01
1.718750000000000555e-01 -1.583122250935359432e+01
1.843750000000000666e-01 -1.690969567008616536e+01
1.937500000000000888e-01 -1.757896749253652757e+01
2.062500000000001277e-01 -1.827995483990940428e+01
2.187500000000001665e-01 -1.877660744865520215e+01
2.281250000000001887e-01 -1.903909262545294467e+01
2.406250000000002276e-01 -1.944664943274245772e+01
2.500000000000002220e-01 -1.986334246402957504e+01
2.625000000000001221e-01 -2.053187091984274915e+01
2.750000000000000777e-01 -2.121937284444805272e+01
2.843749999999999889e-01 -2.170115017661856527e+01
2.968749999999999445e-01 -2.220630801167785506e+01
3.093749999999998446e-01 -2.257309316837965341e+01
3.187499999999998113e-01 -2.274087474271075138e+01
3.312499999999997113e-01 -2.286786218523066694e+01
3.437499999999996669e-01 -2.290323394950790359e+01
3.531249999999995781e-01 -2.290938323426260226e+01
3.656249999999995337e-01 -2.289130610577388936e+01
3.781249999999994338e-01 -2.289215634752007489e+01
3.874999999999994005e-01 -2.289633301357532602e+01
3.999999999999993006e-01 -2.292874115831152793e+01
4.093749999999992673e-01 -2.295763388401150351e+01
4.218749999999991673e-01 -2.294439190672801132e+01
4.343749999999991229e-01 -2.288418355221473988e+01
4.437499999999990341e-01 -2.280145434359993217e+01
4.562499999999989897e-01 -2.269746333589507614e+01
4.687499999999988898e-01 -2.259760254601127372e+01
4.781249999999988565e-01 -2.254619768026292448e+01
4.906249999999987566e-01 -2.247340105807037602e+01
5.031249999999987121e-01 -2.240554536343811165e+01
5.124999999999986233e-01 -2.233871179255629258e+01
5.249999999999985789e-01 -2.225895459656848274e+01
5.343749999999984901e-01 -2.220214369125728382e+01
5.468749999999984457e-01 -2.209318402675530990e+01
5.593749999999984013e-01 -2.196951597324429173e+01
5.687499999999983125e-01 -2.186372336981388287e+01
5.812499999999982681e-01 -2.176221417085777787e+01
5.937499999999981126e-01 -2.170310745026168320e+01
6.031249999999981348e-01 -2.171024782425812205e+01
6.156249999999979794e-01 -2.175565396703069254e+01
6.281249999999979350e-01 -2.185383642077377075e+01
6.374999999999978462e-01 -2.193772665984079850e+01
6.499999999999978018e-01 -2.207831659909287936e+01
6.593749999999977129e-01 -2.219348043980066976e+01
6.718749999999976685e-01 -2.230197834250366284e+01
6.843749999999976241e-01 -2.236387168925674018e+01
6.937499999999975353e-01 -2.236014176510736462e+01
7.062499999999974909e-01 -2.232456891494529927e+01
7.187499999999973355e-01 -2.224061251556416252e+01
7.281249999999973577e-01 -2.216497049978441680e+01
7.406249999999972022e-01 -2.202072707559883824e+01
7.531249999999971578e-01 -2.185393940286816417e+01
7.624999999999970690e-01 -2.170871238718092755e+01
7.749999999999970246e-01 -2.153743841927373381e+01
7.843749999999969358e-01 -2.142888945272828849e+01
7.968749999999968914e-01 -2.128187027281901678e+01
8.093749999999968470e-01 -2.115559916829255016e+01
8.187499999999967581e-01 -2.106677658907300099e+01
8.312499999999967137e-01 -2.100077123046169092e+01
8.437499999999966693e-01 -2.097561637652350086e+01
8.531249999999965805e-01 -2.099717895707225779e+01
8.656249999999965361e-01 -2.103905743375620219e+01
8.781249999999963807e-01 -2.110844326729233345e+01
8.874999999999964029e-01 -2.115920367764216081e+01
8.999999999999962474e-01 -2.125237627311452826e+01
9.093749999999962697e-01 -2.133740132308040671e+01
9.218749999999961142e-01 -2.142430096972404385e+01
9.343749999999960698e-01 -2.149344620003908801e+01
9.437499999999959810e-01 -2.151666620465360680e+01
9.562499999999959366e-01 -2.154441401316804061e+01
9.687499999999958922e-01 -2.155120764065685179e+01
9.781249999999959144e-01 -2.155659945907815711e+01
9.906249999999963141e-01 -2.152849195428170148e+01
